conc,replicate,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
0.000244141,5,0.065,0.064,0.065,0.065,0.068,0.062,0.064,0.068,0.07,0.07,0.07,0.068,0.064,0.062,0.059,0.059,0.061,0.061,0.061,0.058,0.059,0.059,0.059,0.059,0.058,0.059,0.059,0.06,0.059,0.06,0.061,0.06,0.061,0.063,0.063,0.066,0.069,0.071,0.076,0.084,0.092,0.102,0.113,0.129,0.148,0.167,0.185,0.208,0.226,0.258,0.289,0.3,0.318,0.361,0.404,0.44,0.486,0.508,0.55,0.599,0.618,0.626,0.633,0.648,0.684,0.703,0.711,0.714,0.725,0.726,0.735,0.74,0.749
0.000244141,6,0.063,0.063,0.062,0.064,0.066,0.06,0.059,0.062,0.067,0.068,0.064,0.062,0.06,0.064,0.06,0.058,0.058,0.059,0.059,0.058,0.057,0.058,0.06,0.057,0.058,0.057,0.058,0.059,0.058,0.059,0.06,0.059,0.061,0.061,0.063,0.065,0.067,0.072,0.076,0.083,0.091,0.101,0.115,0.132,0.152,0.169,0.189,0.22,0.246,0.256,0.271,0.288,0.314,0.337,0.364,0.393,0.421,0.441,0.461,0.48,0.507,0.526,0.544,0.56,0.585,0.608,0.633,0.66,0.698,0.798,0.841,0.866,0.888
0.000488281,1,0.066,0.064,0.066,0.066,0.063,0.06,0.063,0.067,0.068,0.066,0.064,0.06,0.062,0.062,0.063,0.062,0.06,0.06,0.061,0.058,0.059,0.06,0.061,0.06,0.06,0.061,0.06,0.06,0.061,0.062,0.063,0.063,0.063,0.064,0.067,0.069,0.073,0.078,0.086,0.095,0.107,0.12,0.139,0.162,0.185,0.211,0.24,0.278,0.324,0.362,0.391,0.422,0.464,0.519,0.553,0.58,0.608,0.639,0.658,0.673,0.683,0.696,0.706,0.716,0.726,0.737,0.75,0.765,0.781,0.795,0.81,0.823,0.833
0.000488281,2,0.063,0.061,0.062,0.062,0.063,0.059,0.062,0.068,0.066,0.067,0.064,0.059,0.057,0.057,0.06,0.057,0.056,0.058,0.057,0.056,0.056,0.056,0.057,0.057,0.057,0.057,0.058,0.058,0.058,0.057,0.058,0.058,0.06,0.062,0.064,0.067,0.072,0.077,0.084,0.092,0.103,0.116,0.131,0.151,0.172,0.202,0.232,0.296,0.333,0.377,0.416,0.443,0.479,0.522,0.551,0.586,0.597,0.62,0.647,0.662,0.673,0.691,0.705,0.722,0.737,0.748,0.758,0.768,0.777,0.788,0.805,0.818,0.83
0.000488281,3,0.063,0.062,0.063,0.064,0.064,0.06,0.061,0.062,0.063,0.065,0.064,0.062,0.06,0.059,0.058,0.059,0.059,0.064,0.062,0.059,0.058,0.059,0.058,0.059,0.059,0.059,0.058,0.058,0.058,0.06,0.061,0.06,0.062,0.063,0.066,0.068,0.073,0.079,0.087,0.097,0.11,0.126,0.146,0.171,0.193,0.22,0.257,0.286,0.328,0.354,0.381,0.421,0.465,0.51,0.559,0.598,0.633,0.655,0.678,0.695,0.712,0.727,0.741,0.754,0.764,0.776,0.788,0.806,0.82,0.832,0.841,0.85,0.862
0.000488281,4,0.066,0.065,0.065,0.066,0.067,0.066,0.066,0.067,0.066,0.07,0.069,0.064,0.06,0.06,0.059,0.058,0.059,0.06,0.06,0.059,0.06,0.06,0.06,0.06,0.059,0.059,0.059,0.06,0.06,0.061,0.062,0.061,0.063,0.064,0.066,0.069,0.071,0.078,0.084,0.092,0.102,0.115,0.134,0.154,0.171,0.198,0.221,0.247,0.293,0.317,0.334,0.358,0.392,0.429,0.454,0.485,0.52,0.541,0.576,0.6,0.621,0.643,0.666,0.686,0.702,0.719,0.733,0.744,0.771,0.788,0.803,0.814,0.824
0.000488281,5,0.064,0.064,0.065,0.065,0.064,0.063,0.063,0.069,0.07,0.07,0.068,0.065,0.065,0.06,0.06,0.058,0.06,0.059,0.058,0.058,0.058,0.059,0.059,0.059,0.06,0.058,0.06,0.059,0.059,0.06,0.061,0.06,0.062,0.063,0.064,0.066,0.068,0.073,0.078,0.085,0.094,0.108,0.123,0.141,0.162,0.184,0.208,0.232,0.285,0.318,0.33,0.346,0.369,0.398,0.436,0.483,0.535,0.586,0.616,0.643,0.663,0.684,0.707,0.724,0.74,0.772,0.782,0.807,0.826,0.834,0.842,0.849,0.86
0.000488281,6,0.063,0.062,0.062,0.063,0.062,0.058,0.055,0.056,0.055,0.057,0.061,0.062,0.059,0.057,0.06,0.059,0.058,0.058,0.056,0.057,0.057,0.057,0.058,0.057,0.057,0.06,0.059,0.059,0.058,0.058,0.059,0.058,0.06,0.061,0.063,0.065,0.068,0.072,0.078,0.086,0.095,0.107,0.122,0.142,0.162,0.18,0.202,0.231,0.256,0.278,0.289,0.309,0.333,0.356,0.381,0.406,0.433,0.468,0.485,0.499,0.53,0.569,0.605,0.634,0.66,0.668,0.683,0.702,0.721,0.754,0.771,0.799,0.818
0.000976563,1,0.064,0.061,0.062,0.062,0.063,0.062,0.057,0.061,0.064,0.065,0.063,0.061,0.057,0.057,0.058,0.057,0.057,0.057,0.058,0.057,0.056,0.058,0.057,0.057,0.058,0.057,0.057,0.059,0.058,0.059,0.06,0.058,0.059,0.061,0.064,0.066,0.069,0.073,0.08,0.089,0.101,0.114,0.133,0.154,0.178,0.201,0.231,0.271,0.304,0.361,0.392,0.432,0.49,0.534,0.567,0.597,0.626,0.65,0.663,0.679,0.693,0.704,0.715,0.726,0.74,0.754,0.764,0.775,0.787,0.802,0.815,0.824,0.839
0.000976563,2,0.062,0.061,0.062,0.063,0.061,0.061,0.061,0.066,0.067,0.067,0.066,0.065,0.059,0.056,0.056,0.056,0.057,0.057,0.057,0.056,0.056,0.057,0.057,0.056,0.056,0.056,0.057,0.057,0.057,0.057,0.059,0.058,0.06,0.06,0.062,0.066,0.069,0.075,0.083,0.093,0.105,0.119,0.138,0.161,0.186,0.214,0.248,0.285,0.323,0.34,0.365,0.402,0.443,0.476,0.517,0.551,0.581,0.598,0.623,0.645,0.663,0.678,0.691,0.706,0.72,0.733,0.746,0.757,0.772,0.789,0.806,0.821,0.839
