conc,replicate,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
0.390625,5,0.149,0.0512,0.0514,0.0509,0.0517,0.0515,0.0519,0.0511,0.0515,0.0514,0.051,0.0515,0.051,0.0516,0.0509,0.0513,0.051,0.0507,0.051,0.0507,0.0507,0.0508,0.0513,0.0505,0.0513,0.0511,0.0509,0.0504,0.051,0.0517,0.0523,0.0511,0.0519,0.0527,0.053,0.0538,0.0552,0.057,0.0593,0.0631,0.0688,0.0772,0.0877,0.103,0.123,0.138,0.151,0.167,0.183,0.206,0.23,0.255,0.28,0.307,0.33,0.35,0.368,0.383,0.397,0.408,0.419,0.426,0.433,0.442,0.448,0.456,0.467,0.482,0.507,0.536,0.563,0.594,0.622
0.390625,6,0.0965,0.0509,0.0516,0.0501,0.0508,0.0514,0.0512,0.0507,0.0506,0.051,0.0506,0.0509,0.0508,0.0509,0.0506,0.0507,0.0508,0.0504,0.0507,0.0501,0.0506,0.0504,0.0504,0.0499,0.0505,0.0502,0.0503,0.0493,0.051,0.0511,0.0518,0.0507,0.0515,0.0519,0.0528,0.054,0.0549,0.0573,0.0607,0.0652,0.072,0.0815,0.0942,0.111,0.132,0.146,0.162,0.179,0.198,0.22,0.246,0.27,0.297,0.318,0.34,0.358,0.374,0.387,0.4,0.411,0.42,0.428,0.434,0.442,0.45,0.459,0.472,0.491,0.52,0.551,0.579,0.606,0.631
50,1,0.189,0.0519,0.0516,0.0513,0.052,0.0525,0.052,0.0516,0.0516,0.0516,0.0511,0.0521,0.0518,0.0514,0.0515,0.0519,0.0518,0.0516,0.0518,0.0514,0.0517,0.0517,0.051,0.0506,0.0508,0.0503,0.0511,0.0499,0.0506,0.0512,0.0514,0.0506,0.0503,0.051,0.0505,0.0505,0.0505,0.0505,0.0501,0.0495,0.0507,0.0506,0.0502,0.0502,0.0508,0.0501,0.0501,0.0503,0.0498,0.0499,0.05,0.0507,0.0499,0.0507,0.0506,0.0504,0.05,0.0507,0.0506,0.0503,0.0505,0.0505,0.05,0.0509,0.0507,0.0508,0.05,0.0498,0.0501,0.0504,0.0501,0.0505,0.05
50,2,0.183,0.0522,0.0515,0.0509,0.0518,0.0523,0.0511,0.0515,0.0509,0.0513,0.0506,0.0508,0.0512,0.0511,0.051,0.051,0.0513,0.0509,0.0507,0.0502,0.0513,0.051,0.0506,0.0499,0.0505,0.0495,0.0497,0.049,0.0503,0.0502,0.0503,0.05,0.0496,0.0497,0.0498,0.0497,0.0497,0.0497,0.0496,0.0494,0.0502,0.0502,0.0492,0.0494,0.0501,0.0494,0.0493,0.0496,0.0488,0.0492,0.0495,0.0496,0.0495,0.0499,0.0496,0.0498,0.0492,0.0495,0.05,0.0499,0.0495,0.0495,0.049,0.0502,0.0503,0.0498,0.0498,0.0495,0.0493,0.0499,0.0497,0.0496,0.0495
50,3,0.156,0.0512,0.0516,0.0503,0.0512,0.0518,0.051,0.051,0.0506,0.0509,0.0503,0.051,0.0512,0.051,0.0509,0.0505,0.0508,0.0505,0.0507,0.0499,0.0505,0.0498,0.0495,0.0491,0.0498,0.0497,0.0495,0.0486,0.0498,0.0495,0.05,0.0489,0.0489,0.0494,0.0494,0.0491,0.0491,0.0489,0.0492,0.0484,0.0497,0.0496,0.049,0.0489,0.0497,0.0492,0.0486,0.0494,0.0488,0.0484,0.0489,0.0492,0.0489,0.0494,0.0493,0.0491,0.0484,0.0495,0.0491,0.0493,0.0492,0.0496,0.0483,0.05,0.0494,0.0492,0.0494,0.0487,0.0484,0.049,0.0487,0.0493,0.0487
50,4,0.154,0.0516,0.0514,0.0507,0.0515,0.0521,0.0516,0.0509,0.051,0.0511,0.0511,0.0516,0.0509,0.0511,0.0504,0.0509,0.0509,0.0509,0.0509,0.051,0.0512,0.051,0.0511,0.0492,0.0505,0.0502,0.0496,0.0487,0.0501,0.0501,0.0508,0.0495,0.0504,0.0499,0.0503,0.05,0.0503,0.05,0.0492,0.0498,0.0502,0.0502,0.0495,0.0498,0.0503,0.0494,0.0495,0.0499,0.0488,0.0494,0.05,0.0496,0.0494,0.05,0.0494,0.0495,0.049,0.0496,0.0496,0.0498,0.05,0.0501,0.0492,0.0501,0.0492,0.0496,0.0499,0.0491,0.0491,0.0494,0.0491,0.0498,0.0495
50,5,0.157,0.0513,0.052,0.0503,0.0511,0.0513,0.0513,0.0509,0.0503,0.0506,0.0507,0.0505,0.0506,0.0512,0.0505,0.0505,0.0506,0.0504,0.0501,0.0498,0.0507,0.0508,0.0497,0.0499,0.0498,0.0495,0.0493,0.0488,0.05,0.0499,0.0503,0.0493,0.0499,0.0498,0.0502,0.0494,0.0499,0.0494,0.0494,0.0497,0.0497,0.05,0.0496,0.0496,0.0501,0.0491,0.0488,0.0495,0.0485,0.0489,0.0494,0.0493,0.0488,0.0496,0.0495,0.0495,0.0489,0.0487,0.0498,0.0496,0.05,0.0499,0.0493,0.0511,0.0507,0.0513,0.0522,0.0533,0.0547,0.0567,0.0593,0.063,0.0688
50,6,0.173,0.0515,0.0515,0.0512,0.0524,0.0519,0.0516,0.0512,0.0512,0.0513,0.0508,0.0515,0.051,0.0513,0.0507,0.0505,0.0512,0.0505,0.0505,0.0508,0.0511,0.0512,0.0503,0.0502,0.0503,0.0498,0.0499,0.0492,0.0503,0.0503,0.0506,0.0498,0.0498,0.0499,0.0503,0.0495,0.0499,0.0499,0.0495,0.0496,0.0503,0.0499,0.0492,0.0497,0.0502,0.0495,0.0491,0.0497,0.0487,0.0491,0.0496,0.0493,0.0494,0.0498,0.0499,0.0495,0.0491,0.0492,0.0496,0.0498,0.0498,0.0498,0.0489,0.0501,0.0498,0.0497,0.0493,0.0493,0.0486,0.0494,0.0495,0.0492,0.0491
0.1953125,1,0.14,0.05,0.0504,0.05,0.0507,0.0512,0.0502,0.0501,0.0504,0.0505,0.0496,0.0499,0.0503,0.0503,0.0495,0.0495,0.0501,0.0497,0.0499,0.0497,0.0502,0.0498,0.0498,0.0491,0.0499,0.0496,0.0499,0.049,0.0501,0.0503,0.0509,0.0497,0.0512,0.0522,0.0532,0.0549,0.0575,0.061,0.0659,0.0727,0.0847,0.0989,0.118,0.136,0.148,0.163,0.181,0.204,0.227,0.252,0.276,0.299,0.32,0.341,0.36,0.374,0.387,0.4,0.411,0.42,0.429,0.437,0.442,0.451,0.459,0.47,0.488,0.519,0.551,0.583,0.618,0.651,0.683
0.1953125,2,0.107,0.0511,0.0508,0.0501,0.0506,0.0508,0.0511,0.0503,0.0503,0.0506,0.0502,0.0506,0.0502,0.0509,0.0499,0.05,0.0511,0.0505,0.05,0.05,0.0506,0.0503,0.0497,0.0498,0.05,0.0496,0.0499,0.049,0.0502,0.0506,0.0512,0.0506,0.0515,0.0524,0.0536,0.0547,0.0574,0.0604,0.0643,0.0713,0.082,0.0957,0.113,0.132,0.148,0.165,0.182,0.205,0.229,0.253,0.278,0.301,0.327,0.345,0.367,0.379,0.392,0.404,0.414,0.423,0.432,0.44,0.448,0.458,0.465,0.475,0.489,0.511,0.54,0.576,0.613,0.648,0.677
0.1953125,3,0.122,0.0512,0.0508,0.0501,0.0515,0.0508,0.0512,0.051,0.051,0.051,0.0505,0.0507,0.0506,0.0506,0.0509,0.0503,0.0508,0.0501,0.0503,0.0502,0.0506,0.0505,0.0505,0.0499,0.0504,0.0504,0.05,0.0494,0.0508,0.0511,0.0522,0.0511,0.0509,0.0524,0.0536,0.0555,0.0571,0.0603,0.0639,0.0702,0.0794,0.0919,0.108,0.127,0.145,0.161,0.177,0.199,0.221,0.243,0.267,0.289,0.309,0.328,0.346,0.362,0.375,0.387,0.398,0.408,0.417,0.427,0.434,0.444,0.454,0.467,0.485,0.512,0.545,0.579,0.61,0.644,0.673
0.1953125,4,0.139,0.0513,0.0509,0.0509,0.0513,0.0518,0.0516,0.0507,0.0511,0.0513,0.0513,0.0512,0.051,0.0513,0.0507,0.0512,0.0507,0.0511,0.0505,0.0501,0.0512,0.0503,0.0505,0.0504,0.0516,0.0507,0.0508,0.0498,0.0514,0.0508,0.052,0.0516,0.0518,0.0529,0.0546,0.0562,0.0585,0.061,0.0665,0.0725,0.0831,0.0978,0.115,0.133,0.146,0.162,0.179,0.2,0.221,0.244,0.268,0.29,0.311,0.332,0.353,0.368,0.383,0.395,0.407,0.417,0.426,0.436,0.445,0.459,0.475,0.496,0.523,0.554,0.587,0.621,0.654,0.686,0.714
0.1953125,5,0.131,0.0507,0.0506,0.0495,0.0504,0.0508,0.05,0.0504,0.0503,0.0503,0.0501,0.0502,0.0503,0.0502,0.0495,0.05,0.05,0.05,0.05,0.0494,0.0499,0.0497,0.05,0.0493,0.05,0.0495,0.0496,0.0494,0.0505,0.0505,0.0515,0.0512,0.0518,0.0528,0.0545,0.0564,0.0593,0.0632,0.0677,0.0765,0.089,0.104,0.124,0.141,0.157,0.172,0.188,0.208,0.23,0.251,0.276,0.294,0.312,0.33,0.346,0.359,0.368,0.376,0.384,0.391,0.397,0.406,0.414,0.425,0.439,0.456,0.478,0.506,0.541,0.573,0.604,0.634,0.661
0.1953125,6,0.124,0.0527,0.0525,0.0521,0.0529,0.0535,0.0529,0.0525,0.0522,0.0523,0.0523,0.0523,0.0522,0.0522,0.0517,0.0524,0.0526,0.0521,0.0523,0.0511,0.0522,0.0525,0.0512,0.0515,0.0521,0.0513,0.0517,0.0512,0.0522,0.0527,0.0539,0.0527,0.0538,0.0546,0.0558,0.0569,0.0593,0.0629,0.0673,0.0742,0.0849,0.0993,0.118,0.137,0.152,0.167,0.183,0.203,0.225,0.248,0.271,0.297,0.319,0.337,0.356,0.372,0.385,0.398,0.408,0.416,0.428,0.442,0.458,0.468,0.485,0.505,0.53,0.547,0.57,0.596,0.625,0.654,0.678
25,1,0.19,0.0535,0.0534,0.0527,0.0532,0.0533,0.0529,0.0528,0.0525,0.0527,0.052,0.0528,0.0531,0.0529,0.0521,0.0528,0.0527,0.0522,0.0519,0.0519,0.0523,0.0519,0.0519,0.0513,0.0518,0.0517,0.0516,0.0508,0.0519,0.052,0.0525,0.051,0.0517,0.0515,0.0519,0.0513,0.0517,0.0517,0.0513,0.0511,0.0519,0.0518,0.0512,0.0514,0.0519,0.0509,0.0507,0.0512,0.0506,0.0508,0.0518,0.0517,0.051,0.0513,0.0513,0.052,0.0515,0.0513,0.0519,0.0516,0.0512,0.0517,0.051,0.0519,0.0518,0.0515,0.0507,0.0515,0.0508,0.0514,0.0514,0.0518,0.0514
25,2,0.18,0.0526,0.0517,0.0518,0.0522,0.0524,0.0517,0.0517,0.0519,0.0519,0.0516,0.0516,0.052,0.0515,0.0508,0.0512,0.0517,0.0513,0.0515,0.0511,0.0514,0.0511,0.0516,0.0508,0.051,0.0509,0.0508,0.0502,0.0511,0.0507,0.0515,0.0506,0.0505,0.0507,0.0511,0.0507,0.0511,0.0504,0.0502,0.0501,0.0507,0.0506,0.0506,0.0503,0.0508,0.0499,0.0499,0.0503,0.0494,0.0502,0.0506,0.0501,0.0507,0.0504,0.0506,0.0508,0.0497,0.0505,0.0509,0.0507,0.0504,0.0508,0.0503,0.0508,0.0503,0.0504,0.0505,0.0502,0.0497,0.0503,0.0498,0.0504,0.0504
25,3,0.149,0.0512,0.0513,0.051,0.0513,0.0518,0.0509,0.0512,0.051,0.0508,0.0506,0.051,0.0507,0.051,0.0504,0.0505,0.0514,0.0503,0.0508,0.0503,0.0507,0.0504,0.05,0.0499,0.0499,0.0499,0.05,0.0491,0.0498,0.0501,0.0508,0.0501,0.0497,0.0497,0.0498,0.0495,0.0495,0.0498,0.0494,0.0492,0.0499,0.05,0.0491,0.0495,0.0508,0.0496,0.0489,0.0497,0.0483,0.0496,0.0493,0.0498,0.0494,0.05,0.0495,0.0495,0.0495,0.0498,0.0499,0.0497,0.0495,0.0501,0.0488,0.0501,0.05,0.0494,0.0494,0.0492,0.0492,0.0495,0.0489,0.0488,0.0495
25,4,0.159,0.052,0.0517,0.0506,0.0519,0.0522,0.0514,0.051,0.0518,0.0511,0.0511,0.0515,0.0513,0.0516,0.0507,0.0511,0.0518,0.0508,0.0506,0.0509,0.0512,0.0508,0.0508,0.0499,0.0507,0.0499,0.0506,0.0496,0.0509,0.0506,0.051,0.0506,0.0498,0.0504,0.0506,0.0499,0.0502,0.0501,0.0495,0.049,0.0503,0.05,0.0494,0.0495,0.0505,0.0491,0.0499,0.0501,0.049,0.0499,0.0498,0.0501,0.0493,0.05,0.0499,0.0498,0.0494,0.0501,0.0501,0.0499,0.0494,0.0499,0.049,0.0504,0.05,0.0498,0.0497,0.0495,0.0491,0.0501,0.0489,0.0501,0.0497
25,5,0.165,0.0526,0.0515,0.0505,0.0513,0.0512,0.0508,0.0508,0.0505,0.0511,0.0503,0.0514,0.051,0.0513,0.0504,0.0504,0.051,0.0506,0.0505,0.0499,0.0507,0.0502,0.0504,0.0498,0.0503,0.0496,0.0502,0.0491,0.0504,0.0504,0.05,0.0497,0.05,0.0493,0.0496,0.0498,0.0496,0.0497,0.0491,0.0493,0.0496,0.0501,0.0493,0.0492,0.0499,0.0492,0.049,0.0493,0.0491,0.049,0.0498,0.0494,0.0492,0.0493,0.05,0.0496,0.0491,0.0495,0.0497,0.0496,0.0493,0.0495,0.049,0.0497,0.0497,0.0496,0.0495,0.0495,0.0487,0.0494,0.0496,0.0495,0.0496
25,6,0.2,0.0542,0.052,0.0513,0.0519,0.0522,0.0519,0.052,0.0514,0.0512,0.0512,0.0515,0.0514,0.0515,0.0513,0.0512,0.0517,0.0508,0.0513,0.0509,0.0513,0.051,0.051,0.0503,0.0512,0.0506,0.0505,0.0494,0.051,0.0511,0.0512,0.0507,0.0504,0.0507,0.0509,0.0503,0.051,0.0501,0.0506,0.0497,0.0504,0.0513,0.0499,0.0506,0.0512,0.05,0.0501,0.0501,0.0498,0.05,0.0505,0.0507,0.0502,0.0504,0.0507,0.0502,0.0503,0.0503,0.0504,0.0507,0.0505,0.051,0.0496,0.051,0.0505,0.0506,0.0504,0.0502,0.0498,0.0505,0.0505,0.0505,0.0506
0.09765625,1,0.15,0.051,0.0514,0.0502,0.0508,0.0512,0.0506,0.051,0.0505,0.0503,0.0496,0.0502,0.0502,0.0502,0.0502,0.0504,0.0501,0.05,0.0503,0.0495,0.0501,0.05,0.0499,0.0494,0.0506,0.05,0.0495,0.0491,0.0508,0.051,0.0516,0.0511,0.0516,0.0531,0.0547,0.0566,0.059,0.0633,0.0687,0.0767,0.0896,0.105,0.123,0.14,0.156,0.17,0.191,0.21,0.231,0.253,0.274,0.294,0.314,0.331,0.347,0.359,0.369,0.379,0.388,0.395,0.403,0.41,0.416,0.423,0.43,0.437,0.445,0.457,0.478,0.502,0.534,0.562,0.587
